timestamp,cell_id,power_consumption_w,cell_utilization,sleep_state,renewable_pct,carbon_intensity_gco2_kwh,traffic_demand_mbps
397,CELL_003,693.65,0.867,0,8.88,391.22,100.57
397,CELL_004,199.54,0.249,0,20.92,428.91,38.88
397,CELL_005,177.43,0.222,0,20.95,271.51,28.85
397,CELL_006,638.05,0.798,0,26.16,381.7,45.01
398,CELL_000,189.98,0.237,0,18.85,347.58,30.99
398,CELL_001,622.66,0.778,0,7.22,221.67,139.12
398,CELL_002,752.14,0.94,0,22.74,278.99,166.95
398,CELL_003,209.94,0.262,0,33.51,286.14,47.1
398,CELL_004,439.89,0.55,0,12.56,410.33,90.4
398,CELL_005,407.26,0.509,0,33.94,353.3,55.18
398,CELL_006,446.1,0.558,0,15.7,395.22,47.21
399,CELL_000,560.08,0.7,0,25.92,377.43,62.41
399,CELL_001,163.64,0.205,0,13.91,450.02,25.93
399,CELL_002,256.21,0.32,0,28.46,380.38,57.63
399,CELL_003,434.64,0.543,0,12.15,406.67,38.31
399,CELL_004,561.88,0.702,0,19.03,439.99,116.57
399,CELL_005,638.58,0.798,0,7.49,242.66,145.07
399,CELL_006,249.77,0.312,0,30.49,312.22,19.19
400,CELL_000,530.01,0.663,0,3.25,363.87,103.21
400,CELL_001,150.58,0.188,0,5.78,294.87,31.68
400,CELL_002,516.05,0.645,0,10.46,445.04,37.34
400,CELL_003,721.16,0.901,0,32.65,445.16,149.8
400,CELL_004,320.05,0.4,0,10.51,439.66,55.61
400,CELL_005,736.58,0.921,0,26.55,404.97,158.33
400,CELL_006,728.32,0.91,0,35.06,268.7,92.31
401,CELL_000,298.4,0.373,0,27.85,202.71,26.65
401,CELL_001,442.63,0.553,0,26.62,364.24,46.95
401,CELL_002,243.22,0.304,0,5.22,226.21,55.14
401,CELL_003,510.32,0.638,0,27.73,367.06,63.5
401,CELL_004,183.66,0.23,0,15.92,304.98,20.41
401,CELL_005,238.98,0.299,0,31.23,217.6,34.09
401,CELL_006,87.74,0.11,0,2.99,294.37,17.76
402,CELL_000,118.18,0.148,0,24.41,209.84,8.57
402,CELL_001,432.92,0.541,0,9.59,252.62,29.47
402,CELL_002,739.2,0.924,0,18.37,346.06,160.43
402,CELL_003,579.19,0.724,0,19.94,399.26,144.63
402,CELL_004,175.26,0.219,0,7.3,259.51,22.07
402,CELL_005,308.47,0.386,0,9.34,252.72,66.54
402,CELL_006,608.84,0.761,0,37.21,287.74,69.22
403,CELL_000,324.19,0.405,0,25.87,497.01,42.16
403,CELL_001,287.26,0.359,0,7.6,217.73,37.46
403,CELL_002,325.23,0.407,0,30.96,467.49,71.25
403,CELL_003,754.17,0.943,0,2.65,442.15,124.4
403,CELL_004,730.71,0.913,0,25.14,278.73,159.13
403,CELL_005,403.1,0.504,0,26.32,260.19,77.25
403,CELL_006,278.41,0.348,0,12.15,240.32,58.31
404,CELL_000,167.51,0.209,0,9.01,293.91,19.77
404,CELL_001,205.51,0.257,0,3.71,235.63,32.19
404,CELL_002,284.53,0.356,0,3.66,427.35,24.34
404,CELL_003,353.8,0.442,0,13.44,223.81,50.8
404,CELL_004,345.76,0.432,0,0.45,225.73,69.12
404,CELL_005,235.31,0.294,0,34.49,479.98,38.13
404,CELL_006,302.78,0.378,0,38.09,382.95,27.94
405,CELL_000,628.61,0.786,0,15.25,408.16,54.58
405,CELL_001,119.74,0.15,0,9.13,220.6,26.0
405,CELL_002,432.95,0.541,0,37.41,442.46,82.45
405,CELL_003,285.64,0.357,0,33.32,212.71,37.4
405,CELL_004,50.0,0.143,1,1.29,316.8,24.33
405,CELL_005,118.78,0.148,0,4.52,288.57,17.5
405,CELL_006,695.19,0.869,0,38.08,491.3,145.28
406,CELL_000,318.34,0.398,0,14.59,439.88,46.19
406,CELL_001,370.87,0.464,0,37.52,472.88,69.88
406,CELL_002,136.84,0.171,0,17.47,367.73,14.43
406,CELL_003,240.19,0.3,0,17.82,320.9,45.46
406,CELL_004,176.44,0.221,0,21.06,240.67,43.66
406,CELL_005,537.32,0.672,0,37.54,365.81,129.45
406,CELL_006,168.11,0.21,0,0.13,248.11,15.41
407,CELL_000,203.15,0.254,0,33.73,250.3,14.35
407,CELL_001,608.92,0.761,0,19.5,418.34,132.07
407,CELL_002,178.14,0.223,0,25.31,233.0,36.34
407,CELL_003,214.23,0.268,0,29.93,339.97,24.81
407,CELL_004,416.9,0.521,0,25.52,228.25,75.97
407,CELL_005,404.13,0.505,0,31.79,287.02,30.34
407,CELL_006,294.3,0.368,0,34.82,492.6,39.69
408,CELL_000,290.08,0.363,0,12.37,360.85,29.73
408,CELL_001,485.43,0.607,0,1.7,218.95,60.14
408,CELL_002,638.64,0.798,0,26.93,328.93,135.99
408,CELL_003,316.78,0.396,0,8.13,204.86,31.62
408,CELL_004,381.5,0.477,0,7.83,465.51,69.93
408,CELL_005,492.11,0.615,0,19.41,330.66,118.64
408,CELL_006,374.16,0.468,0,4.54,471.72,73.37
409,CELL_000,680.24,0.85,0,3.34,362.65,148.29
409,CELL_001,136.4,0.171,0,38.49,265.55,13.82
409,CELL_002,590.69,0.738,0,39.11,470.46,123.7
409,CELL_003,670.14,0.838,0,35.11,350.77,102.5
409,CELL_004,229.85,0.287,0,21.74,495.0,16.52
409,CELL_005,504.26,0.63,0,20.7,279.8,71.41
409,CELL_006,565.32,0.707,0,6.42,376.55,129.21
410,CELL_000,266.61,0.333,0,30.59,437.98,21.0
410,CELL_001,546.33,0.683,0,18.8,368.47,90.73
410,CELL_002,240.79,0.301,0,27.13,468.63,58.61
410,CELL_003,689.64,0.862,0,0.69,332.45,95.77
410,CELL_004,125.28,0.157,0,6.31,254.51,20.27
410,CELL_005,436.23,0.545,0,0.8,492.39,55.37
410,CELL_006,214.61,0.268,0,8.07,313.31,38.52
411,CELL_000,654.81,0.819,0,21.15,253.26,80.34
411,CELL_001,285.74,0.357,0,32.33,231.96,24.54
411,CELL_002,588.58,0.736,0,29.17,284.36,85.59
411,CELL_003,700.41,0.876,0,11.15,277.97,127.11
411,CELL_004,552.22,0.69,0,19.2,200.24,68.52
411,CELL_005,227.9,0.285,0,4.56,392.69,32.04
411,CELL_006,286.35,0.358,0,30.98,478.15,63.2
412,CELL_000,540.84,0.676,0,10.25,389.05,45.38
412,CELL_001,614.48,0.768,0,36.75,208.47,124.99
412,CELL_002,377.95,0.472,0,19.59,263.15,70.69
412,CELL_003,177.69,0.222,0,2.55,415.71,38.18
412,CELL_004,375.71,0.47,0,35.89,277.98,79.57
412,CELL_005,576.77,0.721,0,2.15,272.72,89.83
412,CELL_006,528.05,0.66,0,15.37,228.31,111.5
413,CELL_000,597.28,0.747,0,13.75,312.72,43.05
413,CELL_001,287.8,0.36,0,20.58,354.91,38.28
413,CELL_002,439.09,0.549,0,38.67,498.56,63.48
413,CELL_003,680.6,0.851,0,10.07,228.12,43.35
413,CELL_004,644.54,0.806,0,23.5,493.46,106.99
413,CELL_005,340.78,0.426,0,39.83,280.28,69.41
413,CELL_006,758.92,0.949,0,10.71,402.41,143.87
414,CELL_000,82.21,0.103,0,22.18,316.02,10.64
414,CELL_001,319.86,0.4,0,20.2,301.22,40.56
414,CELL_002,88.9,0.111,0,10.62,471.93,19.73
414,CELL_003,225.39,0.282,0,30.09,363.8,45.16
414,CELL_004,745.24,0.932,0,30.2,409.14,156.89
414,CELL_005,538.43,0.673,0,34.83,382.12,65.05
414,CELL_006,671.75,0.84,0,5.64,314.52,55.32
415,CELL_000,440.51,0.551,0,13.65,498.41,85.46
415,CELL_001,489.27,0.612,0,27.65,444.16,83.13
415,CELL_002,675.34,0.844,0,27.31,243.9,111.87
415,CELL_003,141.4,0.177,0,6.73,443.42,32.37
415,CELL_004,412.99,0.516,0,37.51,361.62,98.91
415,CELL_005,198.63,0.248,0,6.03,420.09,45.36
415,CELL_006,259.67,0.325,0,4.92,385.79,50.2
416,CELL_000,715.74,0.895,0,0.1,243.68,148.52
416,CELL_001,753.94,0.942,0,35.44,439.9,73.45
416,CELL_002,603.59,0.754,0,17.25,495.33,81.98
416,CELL_003,732.33,0.915,0,23.95,491.03,79.11
416,CELL_004,424.05,0.53,0,17.28,297.37,83.5
416,CELL_005,486.33,0.608,0,2.47,363.57,34.39
416,CELL_006,503.51,0.629,0,32.15,353.52,34.6
417,CELL_000,659.29,0.824,0,0.56,420.32,61.78
417,CELL_001,683.24,0.854,0,7.45,445.75,126.12
417,CELL_002,497.93,0.622,0,20.73,409.44,92.38
417,CELL_003,576.91,0.721,0,30.33,239.25,36.69
417,CELL_004,436.66,0.546,0,3.2,255.62,46.33
417,CELL_005,252.24,0.315,0,4.54,235.27,60.28
417,CELL_006,696.71,0.871,0,6.21,433.42,69.11
418,CELL_000,355.92,0.445,0,6.64,498.5,83.71
418,CELL_001,444.18,0.555,0,22.94,407.2,84.12
418,CELL_002,158.62,0.198,0,16.11,362.5,26.57
418,CELL_003,318.02,0.398,0,19.3,236.5,33.95
418,CELL_004,670.06,0.838,0,18.79,386.61,163.37
418,CELL_005,695.63,0.87,0,6.92,274.15,145.76
418,CELL_006,50.0,0.143,1,23.97,214.69,8.74
419,CELL_000,243.0,0.304,0,25.67,333.73,45.46
419,CELL_001,395.8,0.495,0,12.18,240.98,73.23
419,CELL_002,567.49,0.709,0,21.47,283.02,107.71
419,CELL_003,561.86,0.702,0,0.05,480.06,124.1
419,CELL_004,587.31,0.734,0,34.92,328.16,97.65
419,CELL_005,736.77,0.921,0,10.28,401.99,152.48
419,CELL_006,523.94,0.655,0,37.94,233.03,91.41
420,CELL_000,624.43,0.781,0,6.38,210.23,112.25
420,CELL_001,317.22,0.397,0,29.82,370.83,58.96
420,CELL_002,464.06,0.58,0,15.89,464.21,90.87
420,CELL_003,312.33,0.39,0,16.42,375.41,48.64
420,CELL_004,473.6,0.592,0,1.63,448.93,116.01
420,CELL_005,124.9,0.156,0,38.12,245.74,14.04
420,CELL_006,302.02,0.378,0,21.09,278.08,34.39
421,CELL_000,483.51,0.604,0,4.25,388.63,71.52
421,CELL_001,641.01,0.801,0,15.79,311.22,87.38
421,CELL_002,720.81,0.901,0,18.89,375.76,100.72
421,CELL_003,608.67,0.761,0,9.46,434.44,119.13
421,CELL_004,211.99,0.265,0,3.84,214.46,27.53
421,CELL_005,409.16,0.511,0,31.67,328.43,41.91
421,CELL_006,249.71,0.312,0,5.19,458.15,20.98
422,CELL_000,655.47,0.819,0,21.99,356.25,74.11
422,CELL_001,586.09,0.733,0,25.93,315.78,144.19
422,CELL_002,753.76,0.942,0,24.21,307.8,166.62
422,CELL_003,419.02,0.524,0,8.08,410.64,58.62
422,CELL_004,500.03,0.625,0,37.21,312.59,112.84
422,CELL_005,117.6,0.147,0,3.15,382.57,12.27
422,CELL_006,192.1,0.24,0,1.04,375.05,12.13
423,CELL_000,369.3,0.462,0,24.7,249.47,63.91
423,CELL_001,720.92,0.901,0,34.39,411.9,73.24
423,CELL_002,448.58,0.561,0,6.72,284.14,74.04
423,CELL_003,250.72,0.313,0,27.79,278.92,18.6
423,CELL_004,178.1,0.223,0,28.34,478.5,19.38
423,CELL_005,489.98,0.612,0,39.51,274.48,116.19
423,CELL_006,154.57,0.193,0,35.48,321.65,28.29
424,CELL_000,256.91,0.321,0,29.19,274.85,49.63
424,CELL_001,616.72,0.771,0,23.11,445.41,150.67
424,CELL_002,223.23,0.279,0,20.99,353.47,38.01
424,CELL_003,257.4,0.322,0,26.09,390.44,61.3
424,CELL_004,637.27,0.797,0,17.44,483.93,55.27
424,CELL_005,685.49,0.857,0,26.2,240.12,75.13
424,CELL_006,191.95,0.24,0,34.62,210.62,41.56
425,CELL_000,358.36,0.448,0,8.34,302.28,48.07
425,CELL_001,167.06,0.209,0,32.32,456.71,40.71
425,CELL_002,560.26,0.7,0,34.92,293.02,77.77
425,CELL_003,703.51,0.879,0,13.15,359.8,90.95
425,CELL_004,594.37,0.743,0,1.19,497.71,74.34
425,CELL_005,594.95,0.744,0,9.19,211.4,95.4
425,CELL_006,368.86,0.461,0,0.44,293.03,37.69
426,CELL_000,50.0,0.114,1,34.2,429.6,11.95
426,CELL_001,566.21,0.708,0,37.22,301.95,125.28
426,CELL_002,244.75,0.306,0,35.03,269.23,41.03
426,CELL_003,501.93,0.627,0,33.46,226.0,95.41
426,CELL_004,332.26,0.415,0,36.95,215.31,63.78
426,CELL_005,570.35,0.713,0,10.7,486.72,78.98
426,CELL_006,335.91,0.42,0,5.63,343.5,76.3
427,CELL_000,668.4,0.836,0,7.5,372.51,68.53
427,CELL_001,709.37,0.887,0,33.89,452.13,149.78
427,CELL_002,327.63,0.41,0,37.93,488.15,34.13
427,CELL_003,200.65,0.251,0,13.88,392.81,38.39
427,CELL_004,282.1,0.353,0,14.57,206.85,62.74
427,CELL_005,569.61,0.712,0,38.32,234.1,65.91
427,CELL_006,452.07,0.565,0,12.07,249.88,93.53
428,CELL_000,288.79,0.361,0,16.45,443.46,29.14
428,CELL_001,437.96,0.547,0,39.17,348.53,108.62
428,CELL_002,358.04,0.448,0,28.74,411.73,51.13
428,CELL_003,608.92,0.761,0,8.08,356.74,99.44
428,CELL_004,639.62,0.8,0,33.8,443.52,43.26
428,CELL_005,432.41,0.541,0,16.9,462.2,55.51
428,CELL_006,207.5,0.259,0,10.16,355.11,38.67
429,CELL_000,299.54,0.374,0,34.16,347.64,71.62
429,CELL_001,161.45,0.202,0,6.16,281.83,23.92
429,CELL_002,265.6,0.332,0,8.59,489.24,38.47
429,CELL_003,383.68,0.48,0,6.83,376.03,74.9
429,CELL_004,514.5,0.643,0,27.37,482.92,123.66
429,CELL_005,703.22,0.879,0,26.05,486.75,124.4
429,CELL_006,326.65,0.408,0,38.58,238.26,61.8
430,CELL_000,50.0,0.103,1,23.78,378.33,17.06
430,CELL_001,444.54,0.556,0,32.9,200.68,82.46
430,CELL_002,181.39,0.227,0,16.17,421.58,34.77
430,CELL_003,656.54,0.821,0,3.42,293.27,68.46
430,CELL_004,525.41,0.657,0,36.52,421.35,93.26
430,CELL_005,443.03,0.554,0,30.89,201.88,33.38
430,CELL_006,706.8,0.883,0,17.16,222.25,123.53
431,CELL_000,670.69,0.838,0,34.76,382.69,156.9
431,CELL_001,668.53,0.836,0,34.83,362.88,61.36
431,CELL_002,497.3,0.622,0,8.88,288.7,38.03
431,CELL_003,270.63,0.338,0,2.76,477.79,34.64
431,CELL_004,566.36,0.708,0,23.78,378.85,93.05
431,CELL_005,499.69,0.625,0,22.81,479.47,50.93
431,CELL_006,123.48,0.154,0,32.5,230.33,8.04
432,CELL_000,500.79,0.626,0,28.94,385.14,90.01
432,CELL_001,283.03,0.354,0,26.6,318.92,63.6
432,CELL_002,594.58,0.743,0,31.28,319.47,123.27
432,CELL_003,724.91,0.906,0,7.41,408.54,68.99
432,CELL_004,472.82,0.591,0,14.54,210.91,70.1
432,CELL_005,116.96,0.146,0,15.26,494.05,21.61
432,CELL_006,142.67,0.178,0,11.94,482.3,19.79
433,CELL_000,475.45,0.594,0,36.0,452.62,76.12
433,CELL_001,249.47,0.312,0,0.21,365.47,58.42
433,CELL_002,528.11,0.66,0,4.47,234.0,51.96
433,CELL_003,703.73,0.88,0,3.79,414.94,143.59
433,CELL_004,137.85,0.172,0,37.72,320.44,10.75
433,CELL_005,433.12,0.541,0,2.66,435.47,75.78
433,CELL_006,702.36,0.878,0,24.57,407.82,134.05
434,CELL_000,417.27,0.522,0,4.52,470.01,59.28
434,CELL_001,614.73,0.768,0,25.31,469.64,91.49
434,CELL_002,220.49,0.276,0,39.23,279.05,24.88
434,CELL_003,461.21,0.577,0,1.97,456.93,71.85
434,CELL_004,535.57,0.669,0,7.17,485.15,117.52
434,CELL_005,458.79,0.573,0,36.83,242.91,101.66
434,CELL_006,433.06,0.541,0,25.67,389.15,85.02
435,CELL_000,382.22,0.478,0,10.65,468.21,43.32
435,CELL_001,167.08,0.209,0,11.94,303.54,19.6
435,CELL_002,556.68,0.696,0,6.52,450.69,102.58
435,CELL_003,604.29,0.755,0,19.35,328.11,149.84
435,CELL_004,154.87,0.194,0,19.71,205.12,17.33
435,CELL_005,658.58,0.823,0,20.47,310.97,114.16
435,CELL_006,400.77,0.501,0,16.58,486.49,75.51
436,CELL_000,539.49,0.674,0,7.58,296.55,37.48
436,CELL_001,734.21,0.918,0,12.76,439.21,73.48
436,CELL_002,712.3,0.89,0,12.93,372.46,100.16
436,CELL_003,273.38,0.342,0,32.06,445.44,30.71
436,CELL_004,88.76,0.111,0,28.17,338.22,10.63
436,CELL_005,487.22,0.609,0,15.62,375.66,113.41
436,CELL_006,752.29,0.94,0,15.16,435.78,153.09
437,CELL_000,436.77,0.546,0,36.3,300.27,80.62
437,CELL_001,298.21,0.373,0,8.41,311.84,22.11
437,CELL_002,576.69,0.721,0,22.83,219.76,59.85
437,CELL_003,102.69,0.128,0,27.54,224.4,23.09
437,CELL_004,448.02,0.56,0,22.67,333.07,49.47
437,CELL_005,108.37,0.135,0,19.91,376.0,9.53
437,CELL_006,342.61,0.428,0,5.6,482.85,47.22
438,CELL_000,385.74,0.482,0,13.23,482.57,59.76
438,CELL_001,320.55,0.401,0,8.24,426.52,50.75
438,CELL_002,122.03,0.153,0,17.39,304.29,26.09
438,CELL_003,126.91,0.159,0,10.14,361.68,26.96
438,CELL_004,271.92,0.34,0,16.5,412.52,33.62
438,CELL_005,446.45,0.558,0,5.98,435.45,79.87
438,CELL_006,167.3,0.209,0,34.58,413.43,23.0
439,CELL_000,657.26,0.822,0,24.44,286.69,57.81
439,CELL_001,50.0,0.147,1,2.6,445.85,13.64
439,CELL_002,318.64,0.398,0,23.4,308.25,47.3
439,CELL_003,610.22,0.763,0,20.62,347.49,108.2
439,CELL_004,582.41,0.728,0,9.6,294.64,132.52
439,CELL_005,603.3,0.754,0,8.07,202.08,90.24
439,CELL_006,671.91,0.84,0,15.15,287.97,67.97
440,CELL_000,367.67,0.46,0,32.2,378.42,76.18
440,CELL_001,323.45,0.404,0,13.51,349.66,59.3
440,CELL_002,122.25,0.153,0,35.9,447.84,23.58
440,CELL_003,406.42,0.508,0,1.6,429.86,36.9
440,CELL_004,423.52,0.529,0,4.06,220.46,32.57
440,CELL_005,227.27,0.284,0,10.86,294.32,36.82
440,CELL_006,738.67,0.923,0,12.48,261.68,141.94
441,CELL_000,516.56,0.646,0,21.02,219.09,107.2
441,CELL_001,235.35,0.294,0,6.69,334.66,34.05
441,CELL_002,361.31,0.452,0,35.39,453.43,80.13
441,CELL_003,145.26,0.182,0,37.71,225.43,27.71
441,CELL_004,114.27,0.143,0,37.04,454.85,27.37
441,CELL_005,641.72,0.802,0,36.24,454.27,115.11
441,CELL_006,314.56,0.393,0,26.39,438.4,22.32
442,CELL_000,193.95,0.242,0,4.51,424.7,35.86
442,CELL_001,307.13,0.384,0,4.96,370.54,64.58
442,CELL_002,229.61,0.287,0,23.15,319.43,34.8
442,CELL_003,724.73,0.906,0,16.07,444.67,143.53
442,CELL_004,341.76,0.427,0,32.76,217.67,60.67
442,CELL_005,168.93,0.211,0,1.71,398.41,35.35
442,CELL_006,709.16,0.886,0,11.65,371.08,119.18
443,CELL_000,107.72,0.135,0,36.1,380.01,22.77
443,CELL_001,477.72,0.597,0,12.28,219.38,80.72
443,CELL_002,393.8,0.492,0,10.8,388.43,69.94
443,CELL_003,731.85,0.915,0,11.88,226.73,138.83
443,CELL_004,272.75,0.341,0,0.59,442.57,63.69
443,CELL_005,350.38,0.438,0,21.79,278.81,82.55
443,CELL_006,619.03,0.774,0,10.47,255.99,129.6
444,CELL_000,254.49,0.318,0,3.52,321.33,42.92
444,CELL_001,555.69,0.695,0,17.45,434.21,89.35
444,CELL_002,612.27,0.765,0,34.23,367.31,147.24
444,CELL_003,583.46,0.729,0,11.84,359.49,100.55
444,CELL_004,383.7,0.48,0,27.12,340.03,24.52
444,CELL_005,195.25,0.244,0,10.9,388.82,25.91
444,CELL_006,367.61,0.46,0,24.37,297.16,56.25
445,CELL_000,163.9,0.205,0,13.05,310.98,24.13
445,CELL_001,113.63,0.142,0,23.75,370.37,27.97
445,CELL_002,585.48,0.732,0,16.69,411.93,145.53
445,CELL_003,428.76,0.536,0,22.07,210.72,39.0
445,CELL_004,426.28,0.533,0,8.75,412.98,28.23
445,CELL_005,591.65,0.74,0,5.08,404.84,120.26
445,CELL_006,353.88,0.442,0,30.53,466.31,43.54
446,CELL_000,556.32,0.695,0,31.68,392.06,57.64
446,CELL_001,84.82,0.106,0,33.28,360.58,16.24
446,CELL_002,109.09,0.136,0,4.3,367.91,24.15
446,CELL_003,651.79,0.815,0,0.2,435.85,77.65
446,CELL_004,514.96,0.644,0,35.54,427.95,115.0
446,CELL_005,681.28,0.852,0,14.23,229.69,75.28
446,CELL_006,379.68,0.475,0,37.47,244.11,61.0
447,CELL_000,548.02,0.685,0,36.16,329.4,37.28
447,CELL_001,360.74,0.451,0,10.78,217.28,82.1
447,CELL_002,684.99,0.856,0,37.91,348.23,119.72
447,CELL_003,441.68,0.552,0,15.79,219.39,82.11
447,CELL_004,123.93,0.155,0,23.21,456.63,15.61
447,CELL_005,741.92,0.927,0,23.35,283.04,52.9
447,CELL_006,703.83,0.88,0,23.88,284.39,48.01
448,CELL_000,608.89,0.761,0,7.14,385.83,46.41
448,CELL_001,511.27,0.639,0,9.6,453.09,73.63
448,CELL_002,491.12,0.614,0,11.32,409.85,54.15
448,CELL_003,314.43,0.393,0,5.17,455.2,57.61
448,CELL_004,235.39,0.294,0,32.62,293.48,28.2
448,CELL_005,569.49,0.712,0,30.69,460.66,119.81
448,CELL_006,475.25,0.594,0,37.41,394.89,64.27
449,CELL_000,680.43,0.851,0,32.29,257.82,125.76
449,CELL_001,207.05,0.259,0,8.06,344.41,38.31
449,CELL_002,244.83,0.306,0,4.89,360.84,34.29
449,CELL_003,557.97,0.697,0,28.25,417.29,125.1
449,CELL_004,121.43,0.152,0,20.32,347.96,14.52
449,CELL_005,431.21,0.539,0,2.7,371.02,27.18
449,CELL_006,405.44,0.507,0,20.0,235.62,46.78
450,CELL_000,758.09,0.948,0,6.09,475.57,58.52
450,CELL_001,127.28,0.159,0,14.8,343.47,31.38
450,CELL_002,231.18,0.289,0,6.39,368.68,43.87
450,CELL_003,601.47,0.752,0,9.46,335.04,64.47
450,CELL_004,542.95,0.679,0,16.26,485.01,108.52
450,CELL_005,271.5,0.339,0,39.2,211.6,28.85
450,CELL_006,394.5,0.493,0,1.15,463.78,31.96
451,CELL_000,631.64,0.79,0,28.4,420.76,95.59
451,CELL_001,651.97,0.815,0,30.23,213.36,54.24
451,CELL_002,258.55,0.323,0,26.51,331.34,28.01
451,CELL_003,172.8,0.216,0,16.98,263.32,40.26
451,CELL_004,657.94,0.822,0,7.73,430.69,159.9
451,CELL_005,151.24,0.189,0,39.74,298.1,32.89
451,CELL_006,309.64,0.387,0,17.05,203.54,68.99
452,CELL_000,481.55,0.602,0,13.88,240.02,88.06
452,CELL_001,633.81,0.792,0,38.14,351.99,60.15
452,CELL_002,303.37,0.379,0,37.49,430.01,22.45
452,CELL_003,719.08,0.899,0,13.17,368.65,136.84
452,CELL_004,346.12,0.433,0,25.12,203.82,22.38
452,CELL_005,428.86,0.536,0,24.39,274.81,78.26
452,CELL_006,337.34,0.422,0,29.04,327.0,54.83
453,CELL_000,665.7,0.832,0,33.9,368.99,48.72
453,CELL_001,488.64,0.611,0,1.91,272.63,99.36
453,CELL_002,688.17,0.86,0,25.09,401.23,104.71
453,CELL_003,631.62,0.79,0,13.86,336.57,152.34
453,CELL_004,677.03,0.846,0,16.21,412.34,150.8
453,CELL_005,566.37,0.708,0,35.66,296.64,56.42
453,CELL_006,732.81,0.916,0,23.33,244.57,136.08
454,CELL_000,229.28,0.287,0,36.63,312.91,32.26
454,CELL_001,494.01,0.618,0,34.51,320.41,106.74
454,CELL_002,658.36,0.823,0,32.62,403.72,45.01
454,CELL_003,410.13,0.513,0,20.24,442.05,40.67
454,CELL_004,299.0,0.374,0,9.28,458.61,65.09
454,CELL_005,579.43,0.724,0,25.94,348.92,136.79
454,CELL_006,349.52,0.437,0,8.79,222.41,34.7
455,CELL_000,757.32,0.947,0,17.66,485.86,175.91
455,CELL_001,225.08,0.281,0,34.71,230.69,42.16
455,CELL_002,431.02,0.539,0,25.33,396.02,76.7
455,CELL_003,727.83,0.91,0,28.59,471.52,136.37
455,CELL_004,218.22,0.273,0,7.14,467.13,39.42
455,CELL_005,706.57,0.883,0,21.64,428.33,55.67
455,CELL_006,492.84,0.616,0,24.57,473.07,88.63
456,CELL_000,359.88,0.45,0,25.35,272.52,84.48
456,CELL_001,336.29,0.42,0,5.9,409.58,82.15
456,CELL_002,466.59,0.583,0,38.4,360.11,34.26
456,CELL_003,628.08,0.785,0,27.28,269.96,71.64
456,CELL_004,492.36,0.615,0,19.8,223.49,99.19
456,CELL_005,469.77,0.587,0,0.22,282.48,71.8
456,CELL_006,493.86,0.617,0,37.16,316.94,91.04
457,CELL_000,442.56,0.553,0,0.55,475.01,89.79
457,CELL_001,569.08,0.711,0,15.15,348.69,71.09
457,CELL_002,216.56,0.271,0,13.01,336.38,42.57
457,CELL_003,400.05,0.5,0,20.3,470.15,84.5
457,CELL_004,111.81,0.14,0,13.39,414.61,13.63
457,CELL_005,507.44,0.634,0,31.33,206.06,76.68
457,CELL_006,96.27,0.12,0,9.05,478.04,9.61
458,CELL_000,704.5,0.881,0,1.14,297.07,110.36
458,CELL_001,391.18,0.489,0,35.03,409.01,55.98
458,CELL_002,488.27,0.61,0,13.55,299.88,112.14
458,CELL_003,353.34,0.442,0,13.18,266.59,87.53
458,CELL_004,604.99,0.756,0,8.91,264.92,123.26
458,CELL_005,269.75,0.337,0,28.24,445.54,35.18
458,CELL_006,358.77,0.448,0,32.71,412.99,44.14
459,CELL_000,349.46,0.437,0,9.71,341.43,64.02
459,CELL_001,101.2,0.127,0,37.6,313.61,6.5
459,CELL_002,506.51,0.633,0,14.72,356.8,41.22
459,CELL_003,712.99,0.891,0,34.0,265.35,55.96
459,CELL_004,107.92,0.135,0,22.25,426.92,14.84
459,CELL_005,305.19,0.381,0,12.5,459.23,57.88
459,CELL_006,185.99,0.232,0,21.11,435.59,44.89
460,CELL_000,446.6,0.558,0,11.9,225.16,80.47
460,CELL_001,545.29,0.682,0,10.54,409.79,81.95
460,CELL_002,515.3,0.644,0,1.63,443.05,113.98
460,CELL_003,200.26,0.25,0,26.21,307.66,16.75
460,CELL_004,388.45,0.486,0,13.09,482.79,48.93
460,CELL_005,189.83,0.237,0,3.82,280.99,12.47
460,CELL_006,629.22,0.787,0,13.06,286.02,98.56
461,CELL_000,220.96,0.276,0,32.12,433.87,30.69
461,CELL_001,107.21,0.134,0,10.8,271.53,25.33
461,CELL_002,474.66,0.593,0,34.17,418.6,45.43
461,CELL_003,556.65,0.696,0,8.9,437.16,72.19
461,CELL_004,218.27,0.273,0,38.26,233.96,50.66
461,CELL_005,50.0,0.109,1,36.78,390.68,21.26
461,CELL_006,579.29,0.724,0,13.96,352.96,45.77
462,CELL_000,444.37,0.555,0,9.48,204.85,92.57
462,CELL_001,621.74,0.777,0,17.71,478.1,96.24
462,CELL_002,288.22,0.36,0,1.64,366.64,59.14
462,CELL_003,203.85,0.255,0,25.96,341.21,21.41
462,CELL_004,451.01,0.564,0,35.14,250.06,83.89
462,CELL_005,733.66,0.917,0,5.0,204.49,66.9
462,CELL_006,179.01,0.224,0,8.12,388.61,11.67
463,CELL_000,420.39,0.525,0,38.88,483.06,58.43
463,CELL_001,367.92,0.46,0,2.49,373.37,35.81
463,CELL_002,238.72,0.298,0,32.49,341.56,44.71
463,CELL_003,483.3,0.604,0,27.38,309.79,48.62
463,CELL_004,190.3,0.238,0,32.94,231.37,27.58
