timestamp,ue_id,cell_id,x_m,y_m,velocity_mps,direction_deg,neighbor_cells,rsrp_dbm,handover_pending
475,UE_0027,CELL_001,826.54,183.58,11.51,123.44,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-97.04,0
480,UE_0027,CELL_001,825.91,184.54,11.51,123.44,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-85.52,0
485,UE_0027,CELL_001,825.27,185.5,11.51,123.44,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-88.84,0
490,UE_0027,CELL_001,824.64,186.46,11.51,123.44,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-92.5,0
495,UE_0027,CELL_001,824.0,187.42,11.51,123.44,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-104.95,0
0,UE_0028,CELL_006,274.14,967.63,16.97,-119.11,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-103.8,0
5,UE_0028,CELL_006,273.31,966.14,16.97,-119.11,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-102.77,0
10,UE_0028,CELL_006,272.49,964.66,16.97,-119.11,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-99.68,0
15,UE_0028,CELL_006,271.66,963.18,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-117.32,0
20,UE_0028,CELL_006,270.62,965.32,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-114.02,0
25,UE_0028,CELL_006,269.58,967.47,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-92.18,0
30,UE_0028,CELL_006,268.54,969.61,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-103.62,0
35,UE_0028,CELL_006,267.49,971.75,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-96.47,0
40,UE_0028,CELL_006,266.45,973.9,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-91.03,0
45,UE_0028,CELL_006,265.41,976.04,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.0,0
50,UE_0028,CELL_006,264.37,978.19,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-95.78,0
55,UE_0028,CELL_006,263.33,980.33,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.44,0
60,UE_0028,CELL_006,262.29,982.47,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-112.68,0
65,UE_0028,CELL_006,261.24,984.62,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-90.97,0
70,UE_0028,CELL_006,260.2,986.76,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.32,1
75,UE_0028,CELL_006,259.16,988.9,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-71.89,0
80,UE_0028,CELL_006,258.12,991.05,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-106.54,0
85,UE_0028,CELL_006,257.08,993.19,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-85.55,0
90,UE_0028,CELL_006,256.04,995.33,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-99.49,0
95,UE_0028,CELL_006,254.99,997.48,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-99.27,0
100,UE_0028,CELL_006,253.95,999.62,23.83,115.92,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-90.87,0
105,UE_0028,CELL_006,252.91,1001.77,10.58,101.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-103.16,0
110,UE_0028,CELL_006,252.7,1002.8,10.58,101.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-104.15,0
115,UE_0028,CELL_006,252.49,1003.84,10.58,101.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.25,0
120,UE_0028,CELL_006,252.28,1004.88,10.58,101.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.48,0
125,UE_0028,CELL_006,252.07,1005.91,10.58,101.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-89.92,0
130,UE_0028,CELL_006,251.86,1006.95,10.58,101.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-99.77,0
135,UE_0028,CELL_006,251.64,1007.99,10.58,101.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.97,0
140,UE_0028,CELL_006,251.43,1009.02,10.58,101.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-101.72,0
145,UE_0028,CELL_006,251.22,1010.06,10.58,101.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-118.08,0
150,UE_0028,CELL_006,251.01,1011.09,10.58,101.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-102.84,0
155,UE_0028,CELL_006,250.8,1012.13,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.43,0
160,UE_0028,CELL_006,253.32,1014.4,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-105.04,0
165,UE_0028,CELL_006,255.84,1016.66,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-99.89,0
170,UE_0028,CELL_006,258.36,1018.93,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-79.7,0
175,UE_0028,CELL_006,260.88,1021.19,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-79.56,0
180,UE_0028,CELL_006,263.4,1023.46,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-88.31,1
185,UE_0028,CELL_006,265.92,1025.72,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.14,0
190,UE_0028,CELL_006,268.44,1027.99,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-108.4,0
195,UE_0028,CELL_006,270.96,1030.25,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.48,0
200,UE_0028,CELL_006,273.48,1032.52,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-84.13,0
205,UE_0028,CELL_006,276.0,1034.78,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-93.95,0
210,UE_0028,CELL_006,278.52,1037.05,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-107.08,0
215,UE_0028,CELL_006,281.04,1039.31,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-95.29,1
220,UE_0028,CELL_006,283.56,1041.58,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.05,0
225,UE_0028,CELL_006,286.08,1043.84,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-96.67,1
230,UE_0028,CELL_006,288.6,1046.11,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-101.69,0
235,UE_0028,CELL_006,291.12,1048.37,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-105.97,1
240,UE_0028,CELL_006,293.64,1050.64,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-107.34,0
245,UE_0028,CELL_006,296.16,1052.9,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.84,0
250,UE_0028,CELL_006,298.67,1055.16,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-119.86,0
255,UE_0028,CELL_006,301.19,1057.43,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-118.09,0
260,UE_0028,CELL_006,303.71,1059.69,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-102.85,0
265,UE_0028,CELL_006,306.23,1061.96,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-98.98,0
270,UE_0028,CELL_006,308.75,1064.22,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-93.4,0
275,UE_0028,CELL_006,311.27,1066.49,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-104.38,0
280,UE_0028,CELL_006,313.79,1068.75,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-107.3,0
285,UE_0028,CELL_006,316.31,1071.02,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.22,0
290,UE_0028,CELL_006,318.83,1073.28,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-92.51,0
295,UE_0028,CELL_006,321.35,1075.55,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-85.9,0
300,UE_0028,CELL_006,323.87,1077.81,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-118.96,0
305,UE_0028,CELL_006,326.39,1080.08,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-99.66,0
310,UE_0028,CELL_006,328.91,1082.34,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-115.41,0
315,UE_0028,CELL_006,331.43,1084.61,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-88.62,0
320,UE_0028,CELL_006,333.95,1086.87,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.53,0
325,UE_0028,CELL_006,336.47,1089.14,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-112.88,0
330,UE_0028,CELL_006,338.99,1091.4,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-91.07,0
335,UE_0028,CELL_006,341.51,1093.67,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.44,0
340,UE_0028,CELL_006,344.03,1095.93,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-98.7,0
345,UE_0028,CELL_006,346.55,1098.2,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-81.12,0
350,UE_0028,CELL_006,349.07,1100.46,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-98.0,0
355,UE_0028,CELL_006,351.59,1102.73,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-86.74,0
360,UE_0028,CELL_006,354.11,1104.99,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.02,0
365,UE_0028,CELL_006,356.63,1107.26,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-91.37,0
370,UE_0028,CELL_006,359.15,1109.52,33.88,41.95,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-81.82,0
375,UE_0028,CELL_006,361.67,1111.79,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-96.49,0
380,UE_0028,CELL_006,358.69,1112.64,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-101.41,0
385,UE_0028,CELL_006,355.72,1113.49,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.25,0
390,UE_0028,CELL_006,352.74,1114.34,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.55,0
395,UE_0028,CELL_006,349.77,1115.19,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-80.15,0
400,UE_0028,CELL_006,346.79,1116.05,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.89,0
405,UE_0028,CELL_006,343.82,1116.9,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.99,0
410,UE_0028,CELL_006,340.84,1117.75,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-103.03,0
415,UE_0028,CELL_006,337.87,1118.6,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-108.42,0
420,UE_0028,CELL_006,334.89,1119.45,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-86.86,0
425,UE_0028,CELL_006,331.92,1120.3,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-102.92,0
430,UE_0028,CELL_006,328.94,1121.15,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-103.85,0
435,UE_0028,CELL_006,325.97,1122.0,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-108.22,0
440,UE_0028,CELL_006,322.99,1122.86,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-101.92,0
445,UE_0028,CELL_006,320.02,1123.71,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-104.36,0
450,UE_0028,CELL_006,317.04,1124.56,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-86.07,0
455,UE_0028,CELL_006,314.07,1125.41,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-92.19,0
460,UE_0028,CELL_006,311.1,1126.26,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.22,1
465,UE_0028,CELL_006,308.12,1127.11,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-107.99,1
470,UE_0028,CELL_006,305.15,1127.96,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.97,0
475,UE_0028,CELL_006,302.17,1128.82,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-90.45,0
480,UE_0028,CELL_006,299.2,1129.67,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-92.69,0
485,UE_0028,CELL_006,296.22,1130.52,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-91.89,0
490,UE_0028,CELL_006,293.25,1131.37,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-92.23,0
495,UE_0028,CELL_006,290.27,1132.22,30.94,164.03,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-78.43,0
0,UE_0029,CELL_000,967.24,630.24,36.15,-140.4,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-102.62,0
5,UE_0029,CELL_002,964.46,627.94,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-115.19,0
10,UE_0029,CELL_002,961.67,625.63,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-82.55,0
15,UE_0029,CELL_002,958.89,623.33,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-97.14,0
20,UE_0029,CELL_002,956.1,621.02,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-100.94,0
25,UE_0029,CELL_002,953.32,618.72,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-96.0,0
30,UE_0029,CELL_002,950.53,616.41,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-94.02,0
35,UE_0029,CELL_002,947.75,614.11,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-110.32,0
40,UE_0029,CELL_002,944.96,611.8,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-100.46,1
45,UE_0029,CELL_002,942.18,609.5,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-99.68,0
50,UE_0029,CELL_002,939.39,607.2,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-110.25,0
55,UE_0029,CELL_002,936.61,604.89,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-86.79,0
60,UE_0029,CELL_002,933.82,602.59,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-86.44,0
65,UE_0029,CELL_002,931.04,600.28,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-73.73,1
70,UE_0029,CELL_002,928.25,597.98,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-96.48,0
75,UE_0029,CELL_002,925.47,595.67,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-94.0,0
80,UE_0029,CELL_002,922.68,593.37,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-100.65,0
85,UE_0029,CELL_002,919.9,591.07,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-93.65,0
90,UE_0029,CELL_002,917.11,588.76,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-88.5,0
95,UE_0029,CELL_002,914.33,586.46,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-94.04,0
100,UE_0029,CELL_002,911.54,584.15,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-92.86,0
105,UE_0029,CELL_002,908.76,581.85,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-109.4,0
110,UE_0029,CELL_002,905.97,579.54,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-105.72,0
115,UE_0029,CELL_002,903.19,577.24,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-79.5,0
120,UE_0029,CELL_002,900.4,574.93,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-91.32,0
125,UE_0029,CELL_002,897.62,572.63,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-99.63,0
130,UE_0029,CELL_002,894.83,570.33,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-98.24,1
135,UE_0029,CELL_002,892.05,568.02,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-103.79,0
140,UE_0029,CELL_002,889.26,565.72,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-84.25,0
145,UE_0029,CELL_002,886.48,563.41,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-92.15,0
150,UE_0029,CELL_002,883.69,561.11,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-105.7,0
155,UE_0029,CELL_002,880.91,558.8,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-105.21,0
160,UE_0029,CELL_002,878.12,556.5,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-87.18,0
165,UE_0029,CELL_002,875.34,554.19,36.15,-140.4,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-95.18,0
170,UE_0029,CELL_004,872.55,551.89,36.15,-140.4,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-95.95,0
175,UE_0029,CELL_005,869.77,549.59,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-105.22,0
180,UE_0029,CELL_005,866.98,547.28,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-95.77,0
185,UE_0029,CELL_005,864.2,544.98,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-98.82,0
190,UE_0029,CELL_005,861.41,542.67,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-84.99,0
195,UE_0029,CELL_005,858.63,540.37,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-103.67,0
200,UE_0029,CELL_005,855.84,538.06,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-93.07,0
205,UE_0029,CELL_005,853.05,535.76,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-105.36,0
210,UE_0029,CELL_005,850.27,533.45,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-83.48,0
215,UE_0029,CELL_005,847.48,531.15,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-92.96,0
220,UE_0029,CELL_005,844.7,528.85,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-96.59,0
225,UE_0029,CELL_005,841.91,526.54,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-79.37,0
230,UE_0029,CELL_005,839.13,524.24,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-81.57,0
235,UE_0029,CELL_005,836.34,521.93,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-91.09,0
240,UE_0029,CELL_005,833.56,519.63,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-90.94,0
245,UE_0029,CELL_005,830.77,517.32,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-94.37,0
250,UE_0029,CELL_005,827.99,515.02,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-103.14,0
255,UE_0029,CELL_005,825.2,512.71,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-88.05,0
260,UE_0029,CELL_005,822.42,510.41,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-99.72,0
265,UE_0029,CELL_005,819.63,508.11,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-92.11,0
270,UE_0029,CELL_005,816.85,505.8,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-96.52,0
275,UE_0029,CELL_005,814.06,503.5,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-105.72,0
280,UE_0029,CELL_005,811.28,501.19,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-99.77,0
285,UE_0029,CELL_005,808.49,498.89,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-107.1,0
290,UE_0029,CELL_005,805.71,496.58,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-93.76,0
295,UE_0029,CELL_005,802.92,494.28,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-106.44,0
300,UE_0029,CELL_005,800.14,491.97,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-105.84,0
305,UE_0029,CELL_005,797.35,489.67,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-96.07,0
310,UE_0029,CELL_005,794.57,487.37,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-98.62,0
315,UE_0029,CELL_005,791.78,485.06,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-99.48,0
320,UE_0029,CELL_005,789.0,482.76,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-113.57,0
325,UE_0029,CELL_005,786.21,480.45,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-94.56,0
330,UE_0029,CELL_005,783.43,478.15,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-101.0,0
335,UE_0029,CELL_005,780.64,475.84,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-110.32,0
340,UE_0029,CELL_005,777.86,473.54,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-99.68,0
345,UE_0029,CELL_005,775.07,471.24,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-95.79,0
350,UE_0029,CELL_005,772.29,468.93,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-91.02,0
355,UE_0029,CELL_005,769.5,466.63,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.69,0
360,UE_0029,CELL_005,766.72,464.32,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-82.27,0
365,UE_0029,CELL_005,763.93,462.02,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-79.33,0
370,UE_0029,CELL_005,761.15,459.71,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.9,0
375,UE_0029,CELL_005,758.36,457.41,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-106.85,0
380,UE_0029,CELL_005,755.58,455.1,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-82.86,1
385,UE_0029,CELL_005,752.79,452.8,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-83.34,0
390,UE_0029,CELL_005,750.01,450.5,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-100.74,0
395,UE_0029,CELL_005,747.22,448.19,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-103.84,0
400,UE_0029,CELL_005,744.44,445.89,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-91.8,0
405,UE_0029,CELL_005,741.65,443.58,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-95.74,0
410,UE_0029,CELL_005,738.87,441.28,36.15,-140.4,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-100.9,0
415,UE_0029,CELL_005,736.08,438.97,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-94.88,0
420,UE_0029,CELL_005,737.05,436.76,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-96.0,0
425,UE_0029,CELL_005,738.02,434.55,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.7,0
430,UE_0029,CELL_005,738.99,432.34,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-95.6,0
435,UE_0029,CELL_005,739.96,430.13,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-94.87,0
440,UE_0029,CELL_005,740.93,427.92,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-106.42,0
445,UE_0029,CELL_005,741.9,425.71,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-104.07,0
450,UE_0029,CELL_005,742.87,423.5,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-104.19,0
455,UE_0029,CELL_005,743.84,421.29,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-122.02,0
460,UE_0029,CELL_005,744.81,419.08,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-81.33,0
465,UE_0029,CELL_005,745.78,416.87,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-97.29,0
470,UE_0029,CELL_005,746.75,414.65,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-112.25,0
475,UE_0029,CELL_005,747.72,412.44,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-89.23,0
480,UE_0029,CELL_005,748.69,410.23,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-103.06,0
485,UE_0029,CELL_005,749.66,408.02,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-88.35,0
490,UE_0029,CELL_005,750.63,405.81,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-103.11,0
495,UE_0029,CELL_005,751.6,403.6,24.14,-66.31,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-98.4,0
0,UE_0030,CELL_005,825.07,215.04,31.38,54.52,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-92.54,0
5,UE_0030,CELL_005,826.9,217.59,31.38,54.52,"[""CELL_006"", ""CELL_000"", ""CELL_001""]",-103.72,0
10,UE_0030,CELL_002,828.72,220.15,31.38,54.52,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-116.66,0
