event_id,timestamp,source_ip,target_cell,threat_type,is_attack,packet_rate_pps,auth_failures,spectrum_anomaly_score,flow_entropy,bytes_transferred
SEC_002857,52,10.194.134.50,CELL_003,rogue_gnb,1,631.92,1,0.768,0.403,923143
SEC_002858,416,10.155.101.63,CELL_004,normal,0,35.61,0,0.19,0.601,327906
SEC_002859,255,10.161.172.144,CELL_001,rogue_gnb,1,1531.69,1,0.951,0.373,572128
SEC_002860,16,10.191.162.8,CELL_006,normal,0,25.86,0,0.277,0.536,110256
SEC_002861,320,10.62.251.160,CELL_004,normal,0,167.63,1,0.06,0.51,280148
SEC_002862,271,10.207.48.141,CELL_003,normal,0,466.98,0,0.01,0.768,884395
SEC_002863,346,10.38.218.245,CELL_005,normal,0,13.17,0,0.271,0.846,686977
SEC_002864,360,10.125.252.76,CELL_004,normal,0,17.49,0,0.157,0.688,844082
SEC_002865,32,10.67.6.146,CELL_002,jamming,1,2340.15,3,0.843,0.373,898092
SEC_002866,112,10.89.224.103,CELL_000,pilot_contamination,1,566.17,4,0.93,0.394,555
SEC_002867,171,10.145.188.17,CELL_003,normal,0,54.51,1,0.037,0.913,871292
SEC_002868,492,10.129.88.226,CELL_005,normal,0,49.57,0,0.207,0.592,430041
SEC_002869,376,10.128.35.217,CELL_001,normal,0,126.39,0,0.281,0.726,499458
SEC_002870,266,10.159.219.223,CELL_005,normal,0,74.24,0,0.183,0.619,320657
SEC_002871,194,10.8.248.241,CELL_005,normal,0,173.3,0,0.004,0.832,938201
SEC_002872,372,10.167.207.246,CELL_005,normal,0,84.64,0,0.192,0.958,464971
SEC_002873,333,10.45.241.68,CELL_005,normal,0,260.39,0,0.297,0.611,59092
SEC_002874,317,10.228.153.29,CELL_005,normal,0,43.26,0,0.25,0.874,82162
SEC_002875,256,10.39.103.65,CELL_000,normal,0,31.48,0,0.012,0.549,171931
SEC_002876,162,10.113.239.138,CELL_001,ddos,1,3139.77,3,0.908,0.397,974531
SEC_002877,121,10.212.179.14,CELL_003,normal,0,20.09,0,0.044,0.906,116896
SEC_002878,362,10.164.3.28,CELL_000,normal,0,61.21,1,0.009,0.674,116481
SEC_002879,84,10.71.84.19,CELL_001,normal,0,380.45,0,0.222,0.668,794014
SEC_002880,207,10.72.140.181,CELL_003,normal,0,216.86,0,0.222,0.785,578666
SEC_002881,223,10.204.235.34,CELL_001,normal,0,16.7,0,0.208,0.943,233960
SEC_002882,248,10.10.30.131,CELL_000,rogue_gnb,1,2009.72,2,0.86,0.349,357252
SEC_002883,137,10.92.188.23,CELL_001,normal,0,364.98,0,0.135,0.781,550595
SEC_002884,234,10.71.209.171,CELL_003,normal,0,14.29,0,0.057,0.989,531321
SEC_002885,401,10.164.125.220,CELL_006,normal,0,68.51,0,0.27,0.611,323315
SEC_002886,259,10.78.190.131,CELL_001,normal,0,154.61,0,0.257,0.537,852140
SEC_002887,328,10.72.145.230,CELL_005,normal,0,227.58,0,0.086,0.55,927253
SEC_002888,164,10.50.104.138,CELL_000,normal,0,157.4,0,0.295,0.743,694435
SEC_002889,279,10.121.158.109,CELL_005,normal,0,105.55,0,0.228,0.939,448428
SEC_002890,412,10.101.93.33,CELL_000,normal,0,134.88,0,0.012,0.517,811833
SEC_002891,466,10.56.160.223,CELL_000,normal,0,467.09,1,0.227,0.503,869255
SEC_002892,277,10.252.107.229,CELL_006,jamming,1,120.37,3,0.846,0.352,333755
SEC_002893,75,10.243.7.134,CELL_004,jamming,1,479.78,2,0.716,0.321,855153
SEC_002894,396,10.44.91.15,CELL_002,rogue_gnb,1,1271.05,5,0.848,0.158,734147
SEC_002895,93,10.213.161.140,CELL_005,normal,0,64.39,1,0.129,0.542,844763
SEC_002896,308,10.142.36.177,CELL_001,normal,0,40.88,0,0.16,0.777,737542
SEC_002897,373,10.205.24.49,CELL_005,normal,0,57.34,0,0.296,0.622,746924
SEC_002898,486,10.103.1.94,CELL_006,normal,0,12.89,0,0.15,0.7,663476
SEC_002899,342,10.75.105.217,CELL_003,normal,0,89.43,0,0.083,0.892,646281
SEC_002900,445,10.142.27.252,CELL_003,normal,0,148.18,0,0.226,0.799,372079
SEC_002901,375,10.36.225.70,CELL_000,spoofing,1,2058.3,1,0.995,0.121,935718
SEC_002902,184,10.245.175.131,CELL_005,rogue_gnb,1,2363.42,2,0.783,0.202,253804
SEC_002903,319,10.16.29.102,CELL_003,normal,0,201.2,0,0.183,0.631,183423
SEC_002904,310,10.42.0.117,CELL_001,normal,0,1.74,0,0.147,0.608,631183
SEC_002905,72,10.230.5.35,CELL_004,normal,0,19.42,0,0.011,0.633,446944
SEC_002906,359,10.238.140.31,CELL_004,normal,0,304.51,1,0.185,0.544,613968
SEC_002907,296,10.70.55.2,CELL_004,normal,0,110.06,0,0.172,0.731,495707
SEC_002908,286,10.40.64.78,CELL_006,rogue_gnb,1,235.57,1,0.814,0.394,594879
SEC_002909,178,10.64.132.7,CELL_002,normal,0,8.82,0,0.25,0.587,893224
SEC_002910,446,10.175.96.32,CELL_005,normal,0,14.65,0,0.018,0.814,711122
SEC_002911,491,10.25.193.239,CELL_006,spoofing,1,890.62,3,0.997,0.064,292031
SEC_002912,11,10.107.25.32,CELL_004,normal,0,121.42,1,0.192,0.661,797549
SEC_002913,86,10.148.27.29,CELL_003,normal,0,20.22,0,0.223,0.913,728284
SEC_002914,206,10.131.29.230,CELL_002,normal,0,12.07,0,0.261,0.777,51622
SEC_002915,7,10.190.111.96,CELL_003,normal,0,144.81,0,0.034,0.7,463110
SEC_002916,199,10.177.254.74,CELL_003,normal,0,230.62,0,0.24,0.905,395599
SEC_002917,326,10.134.123.140,CELL_001,normal,0,30.59,1,0.266,0.752,885947
SEC_002918,369,10.103.43.35,CELL_001,normal,0,91.61,0,0.006,0.927,758258
SEC_002919,176,10.16.34.145,CELL_002,normal,0,19.79,1,0.017,0.748,36119
SEC_002920,174,10.79.29.74,CELL_006,normal,0,43.03,0,0.029,0.751,659813
SEC_002921,249,10.204.42.157,CELL_002,normal,0,113.93,0,0.275,0.811,576068
SEC_002922,308,10.142.24.8,CELL_000,normal,0,269.06,0,0.073,0.972,107298
SEC_002923,127,10.183.242.2,CELL_001,normal,0,11.02,0,0.244,0.647,540068
SEC_002924,253,10.244.202.187,CELL_001,normal,0,125.72,0,0.046,0.799,416390
SEC_002925,95,10.169.134.207,CELL_006,normal,0,20.76,0,0.21,0.728,898410
SEC_002926,337,10.70.127.104,CELL_000,normal,0,41.57,0,0.057,0.849,818224
SEC_002927,245,10.212.176.234,CELL_000,normal,0,60.39,0,0.202,0.788,267183
SEC_002928,311,10.93.91.173,CELL_003,normal,0,122.24,0,0.121,0.959,219539
SEC_002929,326,10.6.177.213,CELL_002,normal,0,122.07,0,0.126,0.943,219180
SEC_002930,426,10.192.158.144,CELL_001,normal,0,234.49,0,0.066,0.547,267537
SEC_002931,325,10.153.48.203,CELL_005,ddos,1,756.28,2,0.76,0.292,422150
SEC_002932,307,10.38.178.160,CELL_003,normal,0,1.3,0,0.167,0.622,189990
SEC_002933,286,10.186.98.4,CELL_000,normal,0,69.78,0,0.081,0.682,988105
SEC_002934,36,10.100.222.116,CELL_006,normal,0,39.6,0,0.098,0.917,451503
SEC_002935,468,10.201.66.83,CELL_006,normal,0,23.73,0,0.059,0.701,855685
SEC_002936,122,10.91.154.39,CELL_001,normal,0,168.1,0,0.009,0.8,135476
SEC_002937,454,10.160.94.39,CELL_004,normal,0,20.89,0,0.118,0.952,347896
SEC_002938,479,10.185.116.105,CELL_001,ddos,1,1057.63,4,0.972,0.452,220467
SEC_002939,93,10.167.74.154,CELL_003,normal,0,7.26,0,0.184,0.859,511559
SEC_002940,185,10.148.166.50,CELL_000,normal,0,89.74,0,0.265,0.601,777476
SEC_002941,462,10.166.94.102,CELL_000,normal,0,30.89,0,0.018,0.934,281998
SEC_002942,48,10.66.81.231,CELL_003,normal,0,9.61,0,0.296,0.871,923651
SEC_002943,77,10.69.65.217,CELL_001,normal,0,113.23,0,0.174,0.535,477929
SEC_002944,29,10.238.95.33,CELL_002,normal,0,112.25,0,0.009,0.502,782038
SEC_002945,221,10.125.199.173,CELL_005,normal,0,63.46,0,0.279,0.8,244803
SEC_002946,200,10.160.164.108,CELL_000,normal,0,25.74,0,0.237,0.949,815832
SEC_002947,144,10.10.165.46,CELL_001,normal,0,171.6,0,0.247,0.628,259368
SEC_002948,235,10.52.145.131,CELL_001,jamming,1,156.91,5,0.773,0.123,556239
SEC_002949,272,10.188.74.170,CELL_005,normal,0,157.58,0,0.141,0.811,415001
SEC_002950,52,10.186.66.46,CELL_003,normal,0,31.71,0,0.071,0.67,790285
SEC_002951,326,10.138.93.230,CELL_001,normal,0,60.71,1,0.138,0.735,601898
SEC_002952,100,10.113.196.140,CELL_006,normal,0,137.37,0,0.031,0.627,959273
SEC_002953,306,10.162.64.180,CELL_004,normal,0,111.84,0,0.017,0.775,329946
SEC_002954,65,10.128.76.33,CELL_006,normal,0,64.38,0,0.096,0.554,864265
SEC_002955,0,10.202.15.151,CELL_000,normal,0,71.8,0,0.111,0.665,509976
SEC_002956,230,10.104.77.73,CELL_002,normal,0,66.08,0,0.108,0.644,103241
SEC_002957,192,10.143.160.228,CELL_004,ddos,1,1108.33,4,0.943,0.242,431751
SEC_002958,100,10.77.145.124,CELL_000,normal,0,64.19,0,0.217,0.759,616897
SEC_002959,311,10.57.6.57,CELL_005,normal,0,23.97,0,0.01,0.658,127069
SEC_002960,197,10.137.62.69,CELL_005,normal,0,197.0,0,0.038,0.939,999796
SEC_002961,358,10.171.121.12,CELL_003,normal,0,94.22,0,0.134,0.793,76371
SEC_002962,91,10.128.122.203,CELL_002,normal,0,27.96,0,0.004,0.753,335173
SEC_002963,38,10.131.205.1,CELL_003,normal,0,4.02,0,0.264,0.687,428325
SEC_002964,488,10.153.124.51,CELL_003,normal,0,7.98,0,0.184,0.677,852082
SEC_002965,393,10.174.94.191,CELL_004,normal,0,88.31,0,0.165,0.63,647970
SEC_002966,158,10.142.207.93,CELL_002,normal,0,126.68,0,0.069,0.517,677833
SEC_002967,255,10.161.56.242,CELL_000,normal,0,11.3,0,0.126,0.558,263108
SEC_002968,20,10.168.189.154,CELL_000,normal,0,89.29,0,0.049,0.778,951228
SEC_002969,62,10.195.85.86,CELL_000,ddos,1,816.66,3,0.735,0.151,467415
SEC_002970,486,10.60.20.3,CELL_002,normal,0,77.9,0,0.282,0.972,485016
SEC_002971,247,10.154.148.121,CELL_004,normal,0,48.32,0,0.233,0.742,187850
SEC_002972,65,10.34.232.244,CELL_000,normal,0,82.73,0,0.27,0.9,359258
SEC_002973,444,10.34.190.184,CELL_004,normal,0,39.4,0,0.226,0.963,756419
SEC_002974,301,10.87.202.142,CELL_003,normal,0,307.81,0,0.23,0.815,793956
SEC_002975,209,10.23.225.157,CELL_002,normal,0,33.83,0,0.212,0.545,184229
SEC_002976,334,10.211.218.216,CELL_006,normal,0,33.47,1,0.017,0.551,205648
SEC_002977,123,10.173.99.225,CELL_006,normal,0,282.35,0,0.072,0.502,810994
SEC_002978,202,10.14.171.126,CELL_004,normal,0,296.43,0,0.061,0.959,947112
SEC_002979,57,10.44.152.132,CELL_005,normal,0,466.15,0,0.282,0.97,115145
SEC_002980,63,10.245.203.96,CELL_000,normal,0,198.39,0,0.153,0.56,175108
SEC_002981,374,10.137.91.126,CELL_003,jamming,1,609.07,3,0.955,0.207,988383
SEC_002982,389,10.121.194.233,CELL_000,normal,0,90.68,0,0.016,0.831,487903
SEC_002983,311,10.207.173.178,CELL_004,normal,0,53.33,0,0.256,0.732,946176
SEC_002984,251,10.136.55.198,CELL_000,normal,0,480.77,0,0.06,0.593,978196
SEC_002985,395,10.82.119.45,CELL_003,normal,0,126.06,0,0.027,0.741,890180
SEC_002986,202,10.103.157.210,CELL_004,normal,0,136.4,0,0.078,0.581,268393
SEC_002987,143,10.136.220.205,CELL_000,normal,0,60.59,0,0.018,0.728,928605
SEC_002988,443,10.91.47.5,CELL_003,normal,0,164.97,0,0.149,0.64,194212
SEC_002989,98,10.99.97.19,CELL_002,normal,0,54.99,0,0.116,0.902,241094
SEC_002990,439,10.149.197.211,CELL_000,normal,0,135.4,0,0.194,0.862,479754
SEC_002991,151,10.50.77.228,CELL_005,normal,0,42.64,0,0.186,0.579,602402
SEC_002992,459,10.5.24.194,CELL_005,normal,0,26.68,1,0.12,0.893,438027
SEC_002993,193,10.47.152.17,CELL_000,normal,0,85.14,0,0.056,0.887,239564
SEC_002994,493,10.110.155.235,CELL_001,normal,0,12.39,0,0.086,0.917,586593
SEC_002995,129,10.92.242.128,CELL_005,pilot_contamination,1,1583.15,1,0.825,0.462,265134
SEC_002996,27,10.123.40.45,CELL_006,normal,0,9.69,0,0.282,0.64,154555
SEC_002997,55,10.253.207.102,CELL_001,normal,0,229.08,0,0.22,0.855,940621
SEC_002998,168,10.92.177.27,CELL_000,normal,0,37.33,1,0.254,0.608,942366
SEC_002999,280,10.110.38.162,CELL_000,ddos,1,70.82,2,0.986,0.089,437448
SEC_003000,334,10.96.203.22,CELL_006,normal,0,200.14,0,0.185,0.953,417765
SEC_003001,284,10.187.233.60,CELL_006,normal,0,69.68,1,0.11,0.587,722164
SEC_003002,355,10.38.226.222,CELL_003,normal,0,13.99,0,0.276,0.715,111467
SEC_003003,196,10.160.204.11,CELL_005,normal,0,115.08,0,0.224,0.708,835271
SEC_003004,4,10.173.17.128,CELL_003,normal,0,11.58,0,0.298,0.949,898223
SEC_003005,385,10.17.40.6,CELL_001,normal,0,61.54,0,0.179,0.536,694688
SEC_003006,88,10.21.4.105,CELL_001,normal,0,47.01,0,0.24,0.785,969758
SEC_003007,238,10.172.184.137,CELL_005,normal,0,11.31,0,0.28,0.664,512318
SEC_003008,427,10.166.201.142,CELL_002,ddos,1,783.81,4,0.757,0.351,456950
SEC_003009,440,10.132.38.209,CELL_002,normal,0,145.92,0,0.127,0.699,886542
SEC_003010,81,10.46.118.205,CELL_002,normal,0,10.66,0,0.283,0.838,215244
SEC_003011,342,10.245.224.23,CELL_001,normal,0,38.72,0,0.195,0.725,740214
SEC_003012,236,10.164.17.46,CELL_003,ddos,1,1260.56,3,0.742,0.413,844073
SEC_003013,286,10.75.76.79,CELL_001,normal,0,117.12,0,0.27,0.822,15573
SEC_003014,367,10.61.180.4,CELL_003,normal,0,126.82,0,0.1,0.848,339877
SEC_003015,373,10.87.145.109,CELL_005,normal,0,63.7,0,0.255,0.978,217607
SEC_003016,224,10.101.83.95,CELL_000,normal,0,58.45,1,0.156,0.909,628736
SEC_003017,337,10.8.108.182,CELL_005,normal,0,20.61,0,0.104,0.655,414320
SEC_003018,128,10.37.138.223,CELL_004,normal,0,119.03,0,0.02,0.885,464759
SEC_003019,74,10.90.240.158,CELL_000,normal,0,19.0,0,0.273,0.912,358061
SEC_003020,320,10.118.106.107,CELL_003,spoofing,1,230.29,4,0.997,0.15,148253
SEC_003021,98,10.144.103.34,CELL_005,normal,0,183.75,0,0.282,0.534,518467
SEC_003022,74,10.100.101.178,CELL_006,normal,0,60.99,0,0.132,0.504,395677
SEC_003023,125,10.190.244.79,CELL_000,normal,0,31.15,0,0.197,0.656,436005
SEC_003024,76,10.16.50.130,CELL_004,normal,0,202.22,0,0.13,0.816,490552
SEC_003025,73,10.73.72.35,CELL_000,normal,0,66.17,0,0.086,0.97,540674
SEC_003026,421,10.122.195.101,CELL_000,normal,0,111.45,0,0.076,0.517,258188
SEC_003027,383,10.1.98.226,CELL_005,normal,0,80.79,0,0.031,0.974,797180
SEC_003028,137,10.119.250.162,CELL_005,normal,0,27.8,0,0.076,0.59,260582
SEC_003029,158,10.8.166.109,CELL_006,normal,0,12.17,1,0.088,0.931,222532
SEC_003030,300,10.151.186.161,CELL_001,normal,0,20.98,0,0.249,0.593,500298
SEC_003031,31,10.182.156.116,CELL_003,normal,0,14.54,0,0.198,0.876,219043
SEC_003032,431,10.15.251.76,CELL_002,normal,0,42.55,0,0.285,0.984,189602
SEC_003033,368,10.246.109.134,CELL_005,spoofing,1,680.3,5,0.999,0.251,879784
SEC_003034,449,10.187.132.17,CELL_005,normal,0,8.91,0,0.281,0.964,680766
SEC_003035,369,10.240.82.97,CELL_003,normal,0,129.33,0,0.109,0.955,725901
SEC_003036,427,10.18.221.61,CELL_005,jamming,1,717.02,4,0.943,0.494,701188
SEC_003037,311,10.30.236.62,CELL_003,jamming,1,815.49,1,0.885,0.388,749482
SEC_003038,342,10.223.191.164,CELL_005,normal,0,37.34,1,0.226,0.551,170586
SEC_003039,166,10.64.177.10,CELL_002,jamming,1,1583.59,3,0.898,0.041,211661
SEC_003040,249,10.68.60.134,CELL_004,normal,0,26.43,0,0.086,0.693,147038
SEC_003041,479,10.186.124.144,CELL_001,normal,0,70.51,1,0.269,0.956,985930
SEC_003042,462,10.56.35.95,CELL_006,normal,0,48.14,0,0.298,0.978,990874
SEC_003043,88,10.216.216.212,CELL_004,rogue_gnb,1,496.49,1,0.856,0.041,994540
SEC_003044,385,10.238.165.174,CELL_003,normal,0,192.67,0,0.162,0.972,662235
SEC_003045,328,10.232.56.79,CELL_001,normal,0,27.51,0,0.116,0.83,942266
SEC_003046,313,10.227.102.86,CELL_005,spoofing,1,2748.31,3,0.949,0.022,292817
SEC_003047,99,10.87.194.251,CELL_001,normal,0,26.53,0,0.01,0.934,993168
SEC_003048,228,10.234.205.221,CELL_006,jamming,1,2468.49,5,0.843,0.448,312228
SEC_003049,304,10.155.49.33,CELL_000,normal,0,44.59,0,0.183,0.978,809310
SEC_003050,285,10.152.11.144,CELL_001,normal,0,57.84,0,0.207,0.508,172836
SEC_003051,463,10.143.60.202,CELL_002,normal,0,230.0,0,0.254,0.736,803280
SEC_003052,210,10.241.100.32,CELL_000,normal,0,39.73,0,0.009,0.754,719222
SEC_003053,153,10.18.35.199,CELL_003,normal,0,83.11,0,0.081,0.729,881082
SEC_003054,348,10.158.123.107,CELL_004,normal,0,47.2,0,0.249,0.774,9211
SEC_003055,464,10.30.220.45,CELL_001,normal,0,221.97,0,0.175,0.832,241340
SEC_003056,250,10.238.127.70,CELL_005,rogue_gnb,1,751.99,3,0.95,0.274,952095
SEC_003057,140,10.244.139.128,CELL_001,normal,0,43.8,0,0.143,0.56,374193
SEC_003058,4,10.71.203.105,CELL_001,normal,0,82.56,1,0.064,0.703,468338
SEC_003059,69,10.67.180.50,CELL_005,normal,0,58.82,0,0.274,0.549,557643
SEC_003060,129,10.239.105.145,CELL_004,normal,0,217.39,0,0.194,0.997,429598
SEC_003061,315,10.100.57.204,CELL_002,normal,0,26.25,0,0.203,0.796,714273
SEC_003062,72,10.97.73.253,CELL_003,normal,0,201.06,0,0.051,0.991,322429
SEC_003063,249,10.104.27.111,CELL_002,jamming,1,1612.46,7,0.767,0.026,318736
SEC_003064,188,10.172.161.232,CELL_005,normal,0,8.49,1,0.203,0.934,338716
SEC_003065,465,10.111.158.171,CELL_000,normal,0,70.66,0,0.178,0.885,740268
SEC_003066,397,10.240.214.245,CELL_005,normal,0,78.87,0,0.151,0.556,566201
SEC_003067,59,10.210.205.29,CELL_004,pilot_contamination,1,999.96,2,0.8,0.19,274357
SEC_003068,252,10.153.216.48,CELL_001,normal,0,61.35,0,0.161,0.793,101856
SEC_003069,391,10.18.232.188,CELL_000,pilot_contamination,1,586.5,3,0.745,0.356,719524
SEC_003070,344,10.32.103.196,CELL_000,normal,0,256.96,0,0.189,0.823,744774
SEC_003071,323,10.248.251.8,CELL_005,rogue_gnb,1,3115.35,3,0.951,0.088,379905
SEC_003072,65,10.20.188.237,CELL_004,normal,0,238.81,0,0.233,0.839,195617
SEC_003073,459,10.151.101.1,CELL_004,normal,0,6.5,0,0.212,0.798,620138
SEC_003074,151,10.19.61.46,CELL_002,pilot_contamination,1,1821.09,4,0.866,0.387,939606
SEC_003075,205,10.11.139.94,CELL_000,normal,0,60.43,0,0.002,0.825,544661
SEC_003076,494,10.125.40.7,CELL_001,normal,0,165.63,0,0.149,0.931,342543
SEC_003077,334,10.252.146.96,CELL_002,jamming,1,248.27,2,0.841,0.009,25074
SEC_003078,47,10.122.125.161,CELL_002,normal,0,25.51,0,0.045,0.706,86322
SEC_003079,191,10.156.165.41,CELL_001,normal,0,16.59,0,0.023,0.753,14510
SEC_003080,320,10.137.229.73,CELL_005,normal,0,89.12,0,0.173,0.92,162162
SEC_003081,130,10.230.40.22,CELL_001,normal,0,595.48,0,0.184,0.855,951262
SEC_003082,159,10.166.197.106,CELL_005,normal,0,16.06,0,0.081,0.606,535700
SEC_003083,98,10.149.248.243,CELL_006,normal,0,57.25,0,0.089,0.881,982009
SEC_003084,254,10.48.168.116,CELL_005,spoofing,1,1387.07,5,0.706,0.302,243033
SEC_003085,91,10.126.173.45,CELL_001,normal,0,295.26,0,0.041,0.922,983200
SEC_003086,389,10.161.56.28,CELL_002,normal,0,46.26,0,0.152,0.945,346415
SEC_003087,2,10.116.124.84,CELL_001,normal,0,272.26,0,0.068,0.852,12282
SEC_003088,225,10.209.223.160,CELL_004,normal,0,197.37,0,0.26,0.63,864763
SEC_003089,208,10.94.32.233,CELL_004,normal,0,163.79,0,0.199,0.783,231890
SEC_003090,457,10.162.142.93,CELL_006,normal,0,224.06,1,0.052,0.942,769535
SEC_003091,338,10.125.16.13,CELL_005,normal,0,4.04,0,0.034,0.779,381945
SEC_003092,140,10.33.154.174,CELL_006,normal,0,116.29,0,0.154,0.733,647600
SEC_003093,467,10.84.16.6,CELL_005,normal,0,202.36,0,0.14,0.947,843024
SEC_003094,322,10.29.220.152,CELL_001,normal,0,9.2,0,0.209,0.987,182998
SEC_003095,151,10.235.248.221,CELL_004,normal,0,51.78,0,0.29,0.928,614459
SEC_003096,152,10.117.64.150,CELL_002,normal,0,258.79,0,0.281,0.758,786484
SEC_003097,200,10.123.10.177,CELL_005,normal,0,94.15,0,0.155,0.776,965548
SEC_003098,285,10.37.43.147,CELL_003,normal,0,76.85,0,0.011,0.863,747703
SEC_003099,282,10.44.247.103,CELL_006,jamming,1,2799.52,4,0.76,0.183,833555
SEC_003100,337,10.96.13.121,CELL_003,normal,0,265.33,0,0.251,0.722,560234
SEC_003101,473,10.204.36.63,CELL_004,normal,0,98.2,1,0.117,0.637,775645
SEC_003102,240,10.243.84.10,CELL_002,spoofing,1,1152.91,7,0.788,0.287,604251
SEC_003103,319,10.146.95.128,CELL_004,normal,0,143.76,0,0.248,0.843,573103
SEC_003104,214,10.165.128.16,CELL_002,normal,0,60.47,0,0.215,0.867,98464
SEC_003105,336,10.24.148.202,CELL_002,normal,0,48.2,0,0.242,0.512,968996
SEC_003106,47,10.224.161.67,CELL_004,normal,0,96.8,0,0.195,0.962,205956
SEC_003107,123,10.158.213.216,CELL_001,normal,0,3.74,0,0.223,0.501,307864
SEC_003108,442,10.75.157.192,CELL_001,normal,0,105.29,0,0.017,0.814,197341
SEC_003109,120,10.61.51.172,CELL_003,normal,0,74.96,0,0.142,0.597,411864
SEC_003110,297,10.220.187.115,CELL_005,normal,0,106.54,0,0.239,0.851,83531
SEC_003111,435,10.174.57.118,CELL_000,normal,0,38.96,0,0.238,0.969,580215
SEC_003112,231,10.158.110.212,CELL_001,rogue_gnb,1,741.26,5,0.937,0.454,485059
SEC_003113,146,10.178.219.19,CELL_001,normal,0,9.87,0,0.205,0.978,9784
SEC_003114,329,10.197.1.163,CELL_002,spoofing,1,1181.16,2,0.95,0.182,747066
SEC_003115,249,10.228.247.158,CELL_000,ddos,1,362.25,1,0.776,0.373,445544
SEC_003116,81,10.85.241.168,CELL_003,pilot_contamination,1,934.63,5,0.99,0.086,139977
SEC_003117,104,10.224.143.94,CELL_005,normal,0,1.64,0,0.251,0.596,525606
SEC_003118,114,10.12.171.34,CELL_002,normal,0,0.12,1,0.137,0.847,353944
SEC_003119,291,10.189.220.81,CELL_005,normal,0,56.66,0,0.022,0.558,137040
SEC_003120,78,10.199.133.229,CELL_006,pilot_contamination,1,148.58,5,0.793,0.486,631852
SEC_003121,112,10.240.140.112,CELL_006,normal,0,48.7,0,0.217,0.706,285921
SEC_003122,321,10.92.222.61,CELL_005,normal,0,31.63,0,0.096,0.648,142656
SEC_003123,16,10.212.44.185,CELL_001,normal,0,70.37,0,0.286,0.821,423317
SEC_003124,65,10.160.194.200,CELL_001,spoofing,1,161.55,6,0.751,0.363,7236
SEC_003125,35,10.247.181.126,CELL_003,normal,0,237.1,0,0.058,0.688,724514
SEC_003126,261,10.181.249.25,CELL_000,normal,0,17.61,0,0.07,0.636,728549
SEC_003127,484,10.9.34.184,CELL_006,normal,0,27.13,0,0.001,0.822,794201
SEC_003128,356,10.193.168.233,CELL_002,normal,0,353.71,0,0.283,0.521,910355
SEC_003129,235,10.234.8.55,CELL_003,normal,0,64.26,1,0.221,0.684,221181
SEC_003130,140,10.25.148.48,CELL_000,pilot_contamination,1,1041.58,1,0.996,0.34,464952
SEC_003131,334,10.117.237.252,CELL_001,normal,0,3.23,0,0.124,0.925,123203
SEC_003132,460,10.131.237.135,CELL_006,normal,0,230.22,0,0.171,0.648,359572
SEC_003133,63,10.224.45.101,CELL_002,normal,0,67.22,0,0.115,0.542,864753
SEC_003134,459,10.82.227.218,CELL_005,rogue_gnb,1,33.7,4,0.743,0.443,34545
SEC_003135,148,10.87.90.26,CELL_006,normal,0,316.93,1,0.109,0.74,327402
SEC_003136,192,10.148.248.189,CELL_005,normal,0,2.31,0,0.048,0.96,114989
SEC_003137,35,10.47.158.91,CELL_004,normal,0,7.57,0,0.197,0.841,195523
SEC_003138,235,10.160.183.1,CELL_006,normal,0,196.75,0,0.075,0.94,862628
SEC_003139,403,10.114.48.44,CELL_004,normal,0,144.69,0,0.208,0.828,884557
SEC_003140,60,10.93.254.83,CELL_002,normal,0,65.14,0,0.049,0.963,235868
SEC_003141,16,10.152.224.191,CELL_002,normal,0,36.64,0,0.071,0.704,399133
SEC_003142,236,10.39.58.137,CELL_000,pilot_contamination,1,2136.04,4,0.832,0.297,497395
SEC_003143,232,10.161.229.170,CELL_004,normal,0,317.88,0,0.211,0.588,886231
SEC_003144,203,10.202.229.161,CELL_001,rogue_gnb,1,75.2,2,0.752,0.322,848481
SEC_003145,310,10.16.55.183,CELL_001,normal,0,36.4,0,0.139,0.757,257049
SEC_003146,52,10.229.68.229,CELL_001,normal,0,7.44,0,0.275,0.953,147649
SEC_003147,393,10.187.37.2,CELL_006,ddos,1,107.41,3,0.801,0.46,309965
SEC_003148,326,10.217.170.168,CELL_002,normal,0,95.31,1,0.266,0.63,184670
SEC_003149,51,10.103.0.27,CELL_004,normal,0,59.97,0,0.163,0.939,401572
SEC_003150,330,10.39.81.91,CELL_005,normal,0,219.89,0,0.11,0.789,359020
